martini,Moltres,Total_kills,7
martini,Moltres,Total_buffs_received,0
martini,Moltres,Total_debuffs_received,0
martini,Moltres,Total_misses,1
martini,Moltres,Total_not_effective,8
martini,Moltres,Total_super_effective,0
martini,Moltres,Total_one_shot,4
martini,Moltres,Total_no_effect,0
martini,Moltres,Total_turns,16
martini,Venusaur,Count_struggle,0
martini,Venusaur,Total_moves_used,9
martini,Venusaur,Total_damage_done,2276
martini,Venusaur,Total_damage_received,838
martini,Venusaur,Total_kills,5
martini,Venusaur,Total_buffs_received,0
martini,Venusaur,Total_debuffs_received,0
martini,Venusaur,Total_misses,0
martini,Venusaur,Total_not_effective,0
martini,Venusaur,Total_super_effective,4
martini,Venusaur,Total_one_shot,4
martini,Venusaur,Total_no_effect,0
martini,Venusaur,Total_turns,12
martini,Gyarados,Count_struggle,0
martini,Gyarados,Total_moves_used,11
martini,Gyarados,Total_damage_done,699
martini,Gyarados,Total_damage_received,478
martini,Gyarados,Total_kills,4
martini,Gyarados,Total_buffs_received,0
martini,Gyarados,Total_debuffs_received,4
martini,Gyarados,Total_misses,1
martini,Gyarados,Total_not_effective,5
martini,Gyarados,Total_super_effective,0
martini,Gyarados,Total_one_shot,1
martini,Gyarados,Total_no_effect,0
martini,Gyarados,Total_turns,12
martini,Blastoise,Count_struggle,0
martini,Blastoise,Total_moves_used,3
martini,Blastoise,Total_damage_done,297
martini,Blastoise,Total_damage_received,107
martini,Blastoise,Total_kills,2
martini,Blastoise,Total_buffs_received,0
martini,Blastoise,Total_debuffs_received,0
martini,Blastoise,Total_misses,0
martini,Blastoise,Total_not_effective,0
martini,Blastoise,Total_super_effective,1
martini,Blastoise,Total_one_shot,1
martini,Blastoise,Total_no_effect,0
martini,Blastoise,Total_turns,3
KoF,Charizard,Count_struggle,0
KoF,Charizard,Total_moves_used,22
KoF,Charizard,Total_damage_done,1051
KoF,Charizard,Total_damage_received,2114
KoF,Charizard,Total_kills,1
KoF,Charizard,Total_buffs_received,0
KoF,Charizard,Total_debuffs_received,0
KoF,Charizard,Total_misses,0
KoF,Charizard,Total_not_effective,0
KoF,Charizard,Total_super_effective,5
KoF,Charizard,Total_one_shot,0
KoF,Charizard,Total_no_effect,0
KoF,Charizard,Total_turns,27
KoF,Raichu,Count_struggle,0
KoF,Raichu,Total_moves_used,25
KoF,Raichu,Total_damage_done,1217
KoF,Raichu,Total_damage_received,1898
KoF,Raichu,Total_kills,4
KoF,Raichu,Total_buffs_received,0
KoF,Raichu,Total_debuffs_received,0
KoF,Raichu,Total_misses,1
KoF,Raichu,Total_not_effective,0
KoF,Raichu,Total_super_effective,4
KoF,Raichu,Total_one_shot,0
KoF,Raichu,Total_no_effect,0
KoF,Raichu,Total_turns,31
KoF,Kadabra,Count_struggle,0
KoF,Kadabra,Total_moves_used,18
KoF,Kadabra,Total_damage_done,487
KoF,Kadabra,Total_damage_received,1692
KoF,Kadabra,Total_kills,4
KoF,Kadabra,Total_buffs_received,4
KoF,Kadabra,Total_debuffs_received,0
KoF,Kadabra,Total_misses,1
KoF,Kadabra,Total_not_effective,5
KoF,Kadabra,Total_super_effective,2
KoF,Kadabra,Total_one_shot,0
KoF,Kadabra,Total_no_effect,0
KoF,Kadabra,Total_turns,22
KoF,Golem,Count_struggle,0
KoF,Golem,Total_moves_used,15
KoF,Golem,Total_damage_done,1083
KoF,Golem,Total_damage_received,3177
KoF,Golem,Total_kills,6
KoF,Golem,Total_buffs_received,0
KoF,Golem,Total_debuffs_received,0
KoF,Golem,Total_misses,1
KoF,Golem,Total_not_effective,2
KoF,Golem,Total_super_effective,6
KoF,Golem,Total_one_shot,3
KoF,Golem,Total_no_effect,0
KoF,Golem,Total_turns,25
KoF,Mewtwo,Count_struggle,0
KoF,Mewtwo,Total_moves_used,50
KoF,Mewtwo,Total_damage_done,3373
KoF,Mewtwo,Total_damage_received,2347
KoF,Mewtwo,Total_kills,12
KoF,Mewtwo,Total_buffs_received,0
KoF,Mewtwo,Total_debuffs_received,0
KoF,Mewtwo,Total_misses,4
KoF,Mewtwo,Total_not_effective,11
KoF,Mewtwo,Total_super_effective,7
KoF,Mewtwo,Total_one_shot,1
KoF,Mewtwo,Total_no_effect,0
KoF,Mewtwo,Total_turns,50
KoF,Psyduck,Count_struggle,0
KoF,Psyduck,Total_moves_used,12
KoF,Psyduck,Total_damage_done,16
KoF,Psyduck,Total_damage_received,2027
KoF,Psyduck,Total_kills,0
KoF,Psyduck,Total_buffs_received,0
KoF,Psyduck,Total_debuffs_received,0
KoF,Psyduck,Total_misses,0
KoF,Psyduck,Total_not_effective,0
KoF,Psyduck,Total_super_effective,0
KoF,Psyduck,Total_one_shot,0
KoF,Psyduck,Total_no_effect,0
KoF,Psyduck,Total_turns,18
helloworld12,Mewtwo,Count_struggle,0
helloworld12,Mewtwo,Total_moves_used,43
helloworld12,Mewtwo,Total_damage_done,3737
helloworld12,Mewtwo,Total_damage_received,1146
helloworld12,Mewtwo,Total_kills,17
helloworld12,Mewtwo,Total_buffs_received,0
helloworld12,Mewtwo,Total_debuffs_received,1
helloworld12,Mewtwo,Total_misses,67
helloworld12,Mewtwo,Total_not_effective,13
helloworld12,Mewtwo,Total_super_effective,0
helloworld12,Mewtwo,Total_one_shot,2
helloworld12,Mewtwo,Total_no_effect,0
helloworld12,Mewtwo,Total_turns,44
helloworld12,Mew,Count_struggle,0
helloworld12,Mew,Total_moves_used,20
helloworld12,Mew,Total_damage_done,919
helloworld12,Mew,Total_damage_received,990
helloworld12,Mew,Total_kills,5
helloworld12,Mew,Total_buffs_received,0
helloworld12,Mew,Total_debuffs_received,1
helloworld12,Mew,Total_misses,29
helloworld12,Mew,Total_not_effective,10
helloworld12,Mew,Total_super_effective,0
helloworld12,Mew,Total_one_shot,0
helloworld12,Mew,Total_no_effect,0
helloworld12,Mew,Total_turns,24
helloworld12,Snorlax,Count_struggle,0
helloworld12,Snorlax,Total_moves_used,14
helloworld12,Snorlax,Total_damage_done,1487
helloworld12,Snorlax,Total_damage_received,440
helloworld12,Snorlax,Total_kills,8
helloworld12,Snorlax,Total_buffs_received,0
helloworld12,Snorlax,Total_debuffs_received,5
helloworld12,Snorlax,Total_misses,89
helloworld12,Snorlax,Total_not_effective,0
helloworld12,Snorlax,Total_super_effective,0
helloworld12,Snorlax,Total_one_shot,3
helloworld12,Snorlax,Total_no_effect,0
helloworld12,Snorlax,Total_turns,14
helloworld12,Muk,Count_struggle,0
helloworld12,Muk,Total_moves_used,0
helloworld12,Muk,Total_damage_done,0
helloworld12,Muk,Total_damage_received,0
helloworld12,Muk,Total_kills,0
helloworld12,Muk,Total_buffs_received,0
helloworld12,Muk,Total_debuffs_received,0
helloworld12,Muk,Total_misses,0
helloworld12,Muk,Total_not_effective,0
helloworld12,Muk,Total_super_effective,0
helloworld12,Muk,Total_one_shot,0
helloworld12,Muk,Total_no_effect,0
helloworld12,Muk,Total_turns,0
helloworld12,Tauros,Count_struggle,0
helloworld12,Tauros,Total_moves_used,0
helloworld12,Tauros,Total_damage_done,0
helloworld12,Tauros,Total_damage_received,0
helloworld12,Tauros,Total_kills,0
helloworld12,Tauros,Total_buffs_received,0
helloworld12,Tauros,Total_debuffs_received,0
helloworld12,Tauros,Total_misses,0
helloworld12,Tauros,Total_not_effective,0
helloworld12,Tauros,Total_super_effective,0
helloworld12,Tauros,Total_one_shot,0
helloworld12,Tauros,Total_no_effect,0
helloworld12,Tauros,Total_turns,0
helloworld12,Dragonite,Count_struggle,0
helloworld12,Dragonite,Total_moves_used,0
helloworld12,Dragonite,Total_damage_done,0
helloworld12,Dragonite,Total_damage_received,0
helloworld12,Dragonite,Total_kills,0
helloworld12,Dragonite,Total_buffs_received,0
helloworld12,Dragonite,Total_debuffs_received,0
helloworld12,Dragonite,Total_misses,0
helloworld12,Dragonite,Total_not_effective,0
helloworld12,Dragonite,Total_super_effective,0
helloworld12,Dragonite,Total_one_shot,0
helloworld12,Dragonite,Total_no_effect,0
helloworld12,Dragonite,Total_turns,0
KoF,Charizard,Count_struggle,0
KoF,Charizard,Total_moves_used,30
KoF,Charizard,Total_damage_done,1385
KoF,Charizard,Total_damage_received,3115
KoF,Charizard,Total_kills,1
KoF,Charizard,Total_buffs_received,0
KoF,Charizard,Total_debuffs_received,0
KoF,Charizard,Total_misses,0
KoF,Charizard,Total_not_effective,0
KoF,Charizard,Total_super_effective,5
KoF,Charizard,Total_one_shot,0
KoF,Charizard,Total_no_effect,0
KoF,Charizard,Total_turns,40
KoF,Raichu,Count_struggle,0
KoF,Raichu,Total_moves_used,37
KoF,Raichu,Total_damage_done,1567
KoF,Raichu,Total_damage_received,2827
KoF,Raichu,Total_kills,5
KoF,Raichu,Total_buffs_received,0
KoF,Raichu,Total_debuffs_received,0
KoF,Raichu,Total_misses,3
KoF,Raichu,Total_not_effective,0
KoF,Raichu,Total_super_effective,4
KoF,Raichu,Total_one_shot,0
KoF,Raichu,Total_no_effect,0
KoF,Raichu,Total_turns,47
KoF,Kadabra,Count_struggle,0
KoF,Kadabra,Total_moves_used,23
KoF,Kadabra,Total_damage_done,594
KoF,Kadabra,Total_damage_received,2422
KoF,Kadabra,Total_kills,4
KoF,Kadabra,Total_buffs_received,6
KoF,Kadabra,Total_debuffs_received,0
KoF,Kadabra,Total_misses,1
KoF,Kadabra,Total_not_effective,7
KoF,Kadabra,Total_super_effective,2
KoF,Kadabra,Total_one_shot,0
KoF,Kadabra,Total_no_effect,0
KoF,Kadabra,Total_turns,31
KoF,Golem,Count_struggle,0
KoF,Golem,Total_moves_used,28
KoF,Golem,Total_damage_done,1646
KoF,Golem,Total_damage_received,4216
KoF,Golem,Total_kills,9
KoF,Golem,Total_buffs_received,0
KoF,Golem,Total_debuffs_received,0
KoF,Golem,Total_misses,1
KoF,Golem,Total_not_effective,4
KoF,Golem,Total_super_effective,9
KoF,Golem,Total_one_shot,3
KoF,Golem,Total_no_effect,0
KoF,Golem,Total_turns,43
KoF,Mewtwo,Count_struggle,0
KoF,Mewtwo,Total_moves_used,76
KoF,Mewtwo,Total_damage_done,5682
KoF,Mewtwo,Total_damage_received,3499
KoF,Mewtwo,Total_kills,22
KoF,Mewtwo,Total_buffs_received,0
KoF,Mewtwo,Total_debuffs_received,0
KoF,Mewtwo,Total_misses,5
KoF,Mewtwo,Total_not_effective,12
KoF,Mewtwo,Total_super_effective,14
KoF,Mewtwo,Total_one_shot,4
KoF,Mewtwo,Total_no_effect,0
KoF,Mewtwo,Total_turns,76
KoF,Psyduck,Count_struggle,0
KoF,Psyduck,Total_moves_used,17
KoF,Psyduck,Total_damage_done,80
KoF,Psyduck,Total_damage_received,2886
KoF,Psyduck,Total_kills,0
KoF,Psyduck,Total_buffs_received,0
KoF,Psyduck,Total_debuffs_received,0
KoF,Psyduck,Total_misses,0
KoF,Psyduck,Total_not_effective,0
KoF,Psyduck,Total_super_effective,0
KoF,Psyduck,Total_one_shot,0
KoF,Psyduck,Total_no_effect,0
KoF,Psyduck,Total_turns,28
not-so-smart,Mewtwo,Count_struggle,0
not-so-smart,Mewtwo,Total_moves_used,45
not-so-smart,Mewtwo,Total_damage_done,2814
not-so-smart,Mewtwo,Total_damage_received,1078
not-so-smart,Mewtwo,Total_kills,14
not-so-smart,Mewtwo,Total_buffs_received,0
not-so-smart,Mewtwo,Total_debuffs_received,2
not-so-smart,Mewtwo,Total_misses,4
not-so-smart,Mewtwo,Total_not_effective,18
not-so-smart,Mewtwo,Total_super_effective,2
not-so-smart,Mewtwo,Total_one_shot,2
not-so-smart,Mewtwo,Total_no_effect,0
not-so-smart,Mewtwo,Total_turns,45
not-so-smart,Dragonite,Count_struggle,0
not-so-smart,Dragonite,Total_moves_used,15
not-so-smart,Dragonite,Total_damage_done,1280
not-so-smart,Dragonite,Total_damage_received,1317
not-so-smart,Dragonite,Total_kills,6
not-so-smart,Dragonite,Total_buffs_received,0
not-so-smart,Dragonite,Total_debuffs_received,0
not-so-smart,Dragonite,Total_misses,1
not-so-smart,Dragonite,Total_not_effective,5
not-so-smart,Dragonite,Total_super_effective,4
not-so-smart,Dragonite,Total_one_shot,1
not-so-smart,Dragonite,Total_no_effect,0
not-so-smart,Dragonite,Total_turns,20
not-so-smart,Zapdos,Count_struggle,0
not-so-smart,Zapdos,Total_moves_used,10
not-so-smart,Zapdos,Total_damage_done,616
not-so-smart,Zapdos,Total_damage_received,818
not-so-smart,Zapdos,Total_kills,4
not-so-smart,Zapdos,Total_buffs_received,0
not-so-smart,Zapdos,Total_debuffs_received,1
not-so-smart,Zapdos,Total_misses,2
not-so-smart,Zapdos,Total_not_effective,2
not-so-smart,Zapdos,Total_super_effective,0
not-so-smart,Zapdos,Total_one_shot,0
not-so-smart,Zapdos,Total_no_effect,0
not-so-smart,Zapdos,Total_turns,13
not-so-smart,Articuno,Count_struggle,0
not-so-smart,Articuno,Total_moves_used,10
not-so-smart,Articuno,Total_damage_done,721
not-so-smart,Articuno,Total_damage_received,421
not-so-smart,Articuno,Total_kills,4
not-so-smart,Articuno,Total_buffs_received,0
not-so-smart,Articuno,Total_debuffs_received,1
not-so-smart,Articuno,Total_misses,0
not-so-smart,Articuno,Total_not_effective,1
not-so-smart,Articuno,Total_super_effective,0
not-so-smart,Articuno,Total_one_shot,0
not-so-smart,Articuno,Total_no_effect,0
not-so-smart,Articuno,Total_turns,11
not-so-smart,Moltres,Count_struggle,0
not-so-smart,Moltres,Total_moves_used,3
not-so-smart,Moltres,Total_damage_done,279
not-so-smart,Moltres,Total_damage_received,93
not-so-smart,Moltres,Total_kills,2
not-so-smart,Moltres,Total_buffs_received,0
not-so-smart,Moltres,Total_debuffs_received,0
not-so-smart,Moltres,Total_misses,0
not-so-smart,Moltres,Total_not_effective,0
not-so-smart,Moltres,Total_super_effective,0
not-so-smart,Moltres,Total_one_shot,0
not-so-smart,Moltres,Total_no_effect,0
not-so-smart,Moltres,Total_turns,3
not-so-smart,Arcanine,Count_struggle,0
not-so-smart,Arcanine,Total_moves_used,0
not-so-smart,Arcanine,Total_damage_done,0
not-so-smart,Arcanine,Total_damage_received,0
not-so-smart,Arcanine,Total_kills,0
not-so-smart,Arcanine,Total_buffs_received,0
not-so-smart,Arcanine,Total_debuffs_received,0
not-so-smart,Arcanine,Total_misses,0
not-so-smart,Arcanine,Total_not_effective,0
not-so-smart,Arcanine,Total_super_effective,0
not-so-smart,Arcanine,Total_one_shot,0
not-so-smart,Arcanine,Total_no_effect,0
not-so-smart,Arcanine,Total_turns,0
KoF,Charizard,Count_struggle,0
KoF,Charizard,Total_moves_used,43
KoF,Charizard,Total_damage_done,1836
KoF,Charizard,Total_damage_received,4021
KoF,Charizard,Total_kills,1
KoF,Charizard,Total_buffs_received,0
KoF,Charizard,Total_debuffs_received,0
KoF,Charizard,Total_misses,1
KoF,Charizard,Total_not_effective,0
KoF,Charizard,Total_super_effective,5
KoF,Charizard,Total_one_shot,0
KoF,Charizard,Total_no_effect,0
KoF,Charizard,Total_turns,58
KoF,Raichu,Count_struggle,0
KoF,Raichu,Total_moves_used,58
KoF,Raichu,Total_damage_done,2362
KoF,Raichu,Total_damage_received,3645
KoF,Raichu,Total_kills,8
KoF,Raichu,Total_buffs_received,0
KoF,Raichu,Total_debuffs_received,0
KoF,Raichu,Total_misses,7
KoF,Raichu,Total_not_effective,0
KoF,Raichu,Total_super_effective,6
KoF,Raichu,Total_one_shot,0
KoF,Raichu,Total_no_effect,0
KoF,Raichu,Total_turns,70
KoF,Kadabra,Count_struggle,0
KoF,Kadabra,Total_moves_used,34
KoF,Kadabra,Total_damage_done,867
KoF,Kadabra,Total_damage_received,3120
KoF,Kadabra,Total_kills,5
KoF,Kadabra,Total_buffs_received,10
KoF,Kadabra,Total_debuffs_received,0
KoF,Kadabra,Total_misses,1
KoF,Kadabra,Total_not_effective,8
KoF,Kadabra,Total_super_effective,4
KoF,Kadabra,Total_one_shot,0
KoF,Kadabra,Total_no_effect,0
KoF,Kadabra,Total_turns,44
KoF,Golem,Count_struggle,0
KoF,Golem,Total_moves_used,58
KoF,Golem,Total_damage_done,3036
KoF,Golem,Total_damage_received,5155
KoF,Golem,Total_kills,16
KoF,Golem,Total_buffs_received,0
KoF,Golem,Total_debuffs_received,0
KoF,Golem,Total_misses,1
KoF,Golem,Total_not_effective,7
KoF,Golem,Total_super_effective,23
KoF,Golem,Total_one_shot,5
KoF,Golem,Total_no_effect,0
KoF,Golem,Total_turns,78
KoF,Mewtwo,Count_struggle,0
KoF,Mewtwo,Total_moves_used,109
KoF,Mewtwo,Total_damage_done,7688
KoF,Mewtwo,Total_damage_received,4548
KoF,Mewtwo,Total_kills,31
KoF,Mewtwo,Total_buffs_received,0
KoF,Mewtwo,Total_debuffs_received,0
KoF,Mewtwo,Total_misses,7
KoF,Mewtwo,Total_not_effective,20
KoF,Mewtwo,Total_super_effective,17
KoF,Mewtwo,Total_one_shot,4
KoF,Mewtwo,Total_no_effect,0
KoF,Mewtwo,Total_turns,109
KoF,Psyduck,Count_struggle,0
KoF,Psyduck,Total_moves_used,19
KoF,Psyduck,Total_damage_done,110
KoF,Psyduck,Total_damage_received,4099
KoF,Psyduck,Total_kills,0
KoF,Psyduck,Total_buffs_received,0
KoF,Psyduck,Total_debuffs_received,0
KoF,Psyduck,Total_misses,0
KoF,Psyduck,Total_not_effective,0
KoF,Psyduck,Total_super_effective,0
KoF,Psyduck,Total_one_shot,0
KoF,Psyduck,Total_no_effect,0
KoF,Psyduck,Total_turns,34
RegressionRangers,Mewtwo,Count_struggle,0
RegressionRangers,Mewtwo,Total_moves_used,39
RegressionRangers,Mewtwo,Total_damage_done,1921
RegressionRangers,Mewtwo,Total_damage_received,1091
RegressionRangers,Mewtwo,Total_kills,10
RegressionRangers,Mewtwo,Total_buffs_received,0
RegressionRangers,Mewtwo,Total_debuffs_received,3
RegressionRangers,Mewtwo,Total_misses,2
RegressionRangers,Mewtwo,Total_not_effective,10
RegressionRangers,Mewtwo,Total_super_effective,1
RegressionRangers,Mewtwo,Total_one_shot,1
RegressionRangers,Mewtwo,Total_no_effect,0
RegressionRangers,Mewtwo,Total_turns,39
RegressionRangers,Articuno,Count_struggle,0
RegressionRangers,Articuno,Total_moves_used,27
RegressionRangers,Articuno,Total_damage_done,868
RegressionRangers,Articuno,Total_damage_received,1248
RegressionRangers,Articuno,Total_kills,5
RegressionRangers,Articuno,Total_buffs_received,0
RegressionRangers,Articuno,Total_debuffs_received,0
RegressionRangers,Articuno,Total_misses,0
RegressionRangers,Articuno,Total_not_effective,19
RegressionRangers,Articuno,Total_super_effective,0
RegressionRangers,Articuno,Total_one_shot,0
RegressionRangers,Articuno,Total_no_effect,0
RegressionRangers,Articuno,Total_turns,29
RegressionRangers,Zapdos,Count_struggle,0
RegressionRangers,Zapdos,Total_moves_used,24
RegressionRangers,Zapdos,Total_damage_done,762
RegressionRangers,Zapdos,Total_damage_received,1075
RegressionRangers,Zapdos,Total_kills,4
RegressionRangers,Zapdos,Total_buffs_received,0
RegressionRangers,Zapdos,Total_debuffs_received,0
RegressionRangers,Zapdos,Total_misses,2
RegressionRangers,Zapdos,Total_not_effective,12
RegressionRangers,Zapdos,Total_super_effective,1
RegressionRangers,Zapdos,Total_one_shot,1
RegressionRangers,Zapdos,Total_no_effect,0
RegressionRangers,Zapdos,Total_turns,25
RegressionRangers,Mew,Count_struggle,0
RegressionRangers,Mew,Total_moves_used,16
RegressionRangers,Mew,Total_damage_done,852
RegressionRangers,Mew,Total_damage_received,790
RegressionRangers,Mew,Total_kills,3
RegressionRangers,Mew,Total_buffs_received,0
RegressionRangers,Mew,Total_debuffs_received,0
RegressionRangers,Mew,Total_misses,0
RegressionRangers,Mew,Total_not_effective,4
RegressionRangers,Mew,Total_super_effective,5
RegressionRangers,Mew,Total_one_shot,0
RegressionRangers,Mew,Total_no_effect,0
RegressionRangers,Mew,Total_turns,20
RegressionRangers,Jolteon,Count_struggle,0
RegressionRangers,Jolteon,Total_moves_used,11
RegressionRangers,Jolteon,Total_damage_done,1193
RegressionRangers,Jolteon,Total_damage_received,428
RegressionRangers,Jolteon,Total_kills,6
RegressionRangers,Jolteon,Total_buffs_received,0
RegressionRangers,Jolteon,Total_debuffs_received,1
RegressionRangers,Jolteon,Total_misses,0
RegressionRangers,Jolteon,Total_not_effective,3
RegressionRangers,Jolteon,Total_super_effective,3
RegressionRangers,Jolteon,Total_one_shot,3
RegressionRangers,Jolteon,Total_no_effect,0
RegressionRangers,Jolteon,Total_turns,12
RegressionRangers,Moltres,Count_struggle,0
RegressionRangers,Moltres,Total_moves_used,2
RegressionRangers,Moltres,Total_damage_done,27
RegressionRangers,Moltres,Total_damage_received,313
RegressionRangers,Moltres,Total_kills,0
RegressionRangers,Moltres,Total_buffs_received,0
RegressionRangers,Moltres,Total_debuffs_received,0
RegressionRangers,Moltres,Total_misses,0
RegressionRangers,Moltres,Total_not_effective,0
RegressionRangers,Moltres,Total_super_effective,2
RegressionRangers,Moltres,Total_one_shot,0
RegressionRangers,Moltres,Total_no_effect,0
RegressionRangers,Moltres,Total_turns,3
KoF,Charizard,Count_struggle,0
KoF,Charizard,Total_moves_used,53
KoF,Charizard,Total_damage_done,2364
KoF,Charizard,Total_damage_received,4956
KoF,Charizard,Total_kills,1
KoF,Charizard,Total_buffs_received,0
KoF,Charizard,Total_debuffs_received,0
KoF,Charizard,Total_misses,1
KoF,Charizard,Total_not_effective,0
KoF,Charizard,Total_super_effective,5
KoF,Charizard,Total_one_shot,0
KoF,Charizard,Total_no_effect,0
KoF,Charizard,Total_turns,73
KoF,Raichu,Count_struggle,0
KoF,Raichu,Total_moves_used,69
KoF,Raichu,Total_damage_done,2726
KoF,Raichu,Total_damage_received,4544
KoF,Raichu,Total_kills,10
KoF,Raichu,Total_buffs_received,0
KoF,Raichu,Total_debuffs_received,0
KoF,Raichu,Total_misses,9
KoF,Raichu,Total_not_effective,0
KoF,Raichu,Total_super_effective,6
KoF,Raichu,Total_one_shot,0
KoF,Raichu,Total_no_effect,0
KoF,Raichu,Total_turns,86
KoF,Kadabra,Count_struggle,0
KoF,Kadabra,Total_moves_used,42
KoF,Kadabra,Total_damage_done,1186
KoF,Kadabra,Total_damage_received,3917
KoF,Kadabra,Total_kills,7
KoF,Kadabra,Total_buffs_received,12
KoF,Kadabra,Total_debuffs_received,0
KoF,Kadabra,Total_misses,1
KoF,Kadabra,Total_not_effective,10
KoF,Kadabra,Total_super_effective,6
KoF,Kadabra,Total_one_shot,0
KoF,Kadabra,Total_no_effect,0
KoF,Kadabra,Total_turns,56
KoF,Golem,Count_struggle,0
KoF,Golem,Total_moves_used,76
KoF,Golem,Total_damage_done,4363
KoF,Golem,Total_damage_received,6587
KoF,Golem,Total_kills,22
KoF,Golem,Total_buffs_received,0
KoF,Golem,Total_debuffs_received,0
KoF,Golem,Total_misses,3
KoF,Golem,Total_not_effective,7
KoF,Golem,Total_super_effective,30
KoF,Golem,Total_one_shot,9
KoF,Golem,Total_no_effect,0
KoF,Golem,Total_turns,101
KoF,Mewtwo,Count_struggle,0
KoF,Mewtwo,Total_moves_used,132
KoF,Mewtwo,Total_damage_done,9471
KoF,Mewtwo,Total_damage_received,5612
KoF,Mewtwo,Total_kills,37
KoF,Mewtwo,Total_buffs_received,0
KoF,Mewtwo,Total_debuffs_received,0
KoF,Mewtwo,Total_misses,9
KoF,Mewtwo,Total_not_effective,25
KoF,Mewtwo,Total_super_effective,23
KoF,Mewtwo,Total_one_shot,5
KoF,Mewtwo,Total_no_effect,0
KoF,Mewtwo,Total_turns,134
KoF,Psyduck,Count_struggle,0
KoF,Psyduck,Total_moves_used,26
KoF,Psyduck,Total_damage_done,136
